customer_id,age,gender,employment_status,employment_length_years,annual_income,monthly_income,total_debt,credit_card_debt,mortgage_debt,auto_loan_debt,debt_to_income_ratio,credit_score,num_open_accounts,num_credit_cards,credit_utilization,late_payments_last_2y,serious_delinquencies,num_credit_inquiries_last_6m,oldest_account_age_years,avg_account_age_years,loan_amount_requested,loan_purpose,loan_term_months,interest_rate_offered,default,loan_to_income_ratio,debt_to_credit_limit
CUST_00130,64,M,Employed,1.7,"500,000.00","41,666.00","241,621.71","19,011.00","211,539.00","11,071.00",0.483,850,9,1,0.127,2,0,1,25,18.9,123138,Business,60,0.075,0,0.246,0.127
CUST_00131,58,M,Employed,2.3,"500,000.00","41,666.00","131,182.45","10,014.00","121,168.00",0.00,0.262,850,4,4,0.067,0,0,0,23.7,17.4,145118,Home Improvement,12,0.079,0,0.29,0.067
CUST_00132,37,F,Employed,19.7,"500,000.00","41,666.00","298,220.82","76,869.00","221,351.00",0.00,0.596,714,7,5,0.512,1,0,1,13,8.6,116539,Other,36,0.097,1,0.233,0.512
CUST_00133,43,M,Employed,0.1,"500,000.00","41,666.00","341,672.42","10,932.00","307,242.00","23,497.00",0.683,715,4,3,0.073,1,0,1,22.5,15.3,150000,Business,48,0.104,1,0.3,0.073
CUST_00134,70,M,Retired,8.8,"500,000.00","41,666.00","54,725.23","44,215.00",0.00,"10,510.00",0.109,847,7,4,0.295,0,0,2,29.7,17.8,150000,Debt Consolidation,60,0.081,0,0.3,0.295
CUST_00135,27,F,Employed,4.5,"500,000.00","41,666.00","15,953.00","15,953.00",0.00,0.00,0.032,850,1,4,0.106,0,0,5,7.3,6,150000,Business,12,0.08,1,0.3,0.106
CUST_00136,40,F,Unemployed,0,"500,000.00",,"44,806.09","20,168.00",0.00,"24,638.00",0.09,744,6,3,0.134,0,0,2,14,12.6,49348,Home Improvement,60,0.079,0,0.099,0.134
CUST_00137,67,M,Retired,11.3,"500,000.00","41,666.00","46,606.00","46,606.00",0.00,0.00,0.093,850,7,0,0.311,0,0,0,28.6,19.7,78888,Business,36,0.066,0,0.158,0.311
CUST_00138,37,M,Employed,9.7,"500,000.00","41,666.00","80,170.58","57,342.00",0.00,"22,828.00",0.16,520,6,5,0.382,3,0,0,11.6,5.9,28743,Business,36,0.114,1,0.057,0.382
CUST_00139,59,M,Employed,1.9,"500,000.00","41,666.00","173,712.88","10,837.00","132,148.00","30,726.00",0.347,850,10,5,1.5,0,0,0,32.6,27.4,150000,Debt Consolidation,60,0.08,0,0.3,0.072
CUST_00140,48,M,Employed,0,"500,000.00","41,666.00","32,930.00","32,930.00",0.00,0.00,0.066,850,6,2,,0,0,1,22,19.3,150000,Home Improvement,36,0.08,0,0.3,0.22
CUST_00141,38,F,Employed,0.3,"500,000.00","41,666.00","20,743.00","20,743.00",0.00,0.00,0.041,792,6,2,0.138,1,0,0,10.7,7.2,150000,Debt Consolidation,36,0.09,0,0.3,0.138
CUST_00142,25,F,Self-employed,2.2,"500,000.00","41,666.00","356,891.98","8,352.00","348,539.00",0.00,0.714,816,6,2,0.056,0,0,0,3.6,3.2,105417,Home Improvement,24,0.077,0,0.211,0.056
CUST_00143,50,F,Employed,2.6,"500,000.00","41,666.00","220,479.89","18,507.00","201,972.00",0.00,0.441,731,7,6,0.123,0,0,1,21.3,11.8,150000,Home Improvement,72,0.101,0,0.3,0.123
CUST_00144,36,M,Employed,28.6,"500,000.00",,"358,846.16","9,480.00","310,822.00","38,543.00",0.718,706,7,3,0.063,0,0,0,15.9,9.5,92423,Home Improvement,36,0.094,0,0.185,0.063
CUST_00145,45,M,Part-time,0,"500,000.00","41,666.00","35,802.00","35,802.00",0.00,0.00,0.072,850,5,3,0.239,1,0,0,16.5,13.5,54313,Auto,36,0.061,0,0.109,0.239
CUST_00146,55,M,Employed,2.5,"500,000.00","41,666.00","331,517.18","43,508.00","288,009.00",0.00,0.663,759,8,2,0.29,2,0,4,21.7,17.8,150000,Other,48,0.096,0,0.3,0.29
CUST_00147,62,M,Employed,2.9,"500,000.00","41,666.00","205,548.28","13,034.00","192,514.00",0.00,0.411,850,8,3,0.087,0,0,1,23.1,20.1,150000,Other,36,0.08,0,0.3,0.087
CUST_00148,40,M,Self-employed,4.7,"500,000.00","41,666.00","63,873.00","63,873.00",0.00,0.00,0.128,722,10,3,0.426,1,0,3,17,10.2,120628,Home Improvement,24,0.097,0,0.241,0.426
CUST_00149,38,M,Self-employed,1,"500,000.00","41,666.00","404,703.74","48,102.00","334,007.00","22,593.00",0.809,649,7,3,0.321,0,0,0,10.9,7.3,150000,Home Improvement,36,0.115,0,0.3,0.321
CUST_00150,31,M,Part-time,0,"500,000.00","41,666.00","21,249.00","21,249.00",0.00,0.00,0.042,704,3,2,0.142,0,0,1,13,10,33161,Business,72,0.082,0,0.066,0.142
CUST_00151,63,F,Employed,6.5,"500,000.00","41,666.00","72,368.39","11,891.00","60,477.00",0.00,0.145,766,7,2,0.079,0,0,0,25.8,19.8,150000,Home Improvement,60,0.095,0,0.3,0.079
CUST_00152,70,F,Retired,5.3,"500,000.00","41,666.00","8,927.00","8,927.00",0.00,0.00,0.018,721,6,5,,0,0,0,30.5,16.2,150000,Business,36,0.103,0,0.3,0.06
CUST_00153,66,F,Retired,2,"500,000.00","41,666.00","22,973.00","22,973.00",0.00,0.00,0.046,812,7,4,0.153,0,0,0,36.8,24.2,54769,Home Improvement,60,0.068,0,0.11,0.153
CUST_00154,70,M,Retired,9.4,"500,000.00","41,666.00","56,557.00","56,557.00",0.00,0.00,0.113,760,10,2,,0,0,0,27.5,19.1,150000,Home Improvement,36,0.096,0,0.3,0.377
CUST_00155,37,F,Employed,5.1,"500,000.00","41,666.00","31,692.00","31,692.00",0.00,0.00,0.063,850,11,0,0.211,0,0,3,16.7,11.1,37483,Auto,60,0.057,0,0.075,0.211
CUST_00156,54,F,Part-time,0,"500,000.00","41,666.00","80,563.00","80,563.00",0.00,0.00,0.161,,5,6,0.537,2,0,0,34.1,29.3,118046,Debt Consolidation,36,0.088,1,0.236,0.537
CUST_00157,60,M,Employed,0,"500,000.00",,"215,268.34","73,997.00","141,271.00",0.00,0.431,762,8,1,0.493,0,0,0,34.1,25.1,107374,Auto,24,0.087,0,0.215,0.493
CUST_00158,20,F,Student,0,"500,000.00",,"14,693.00","14,693.00",0.00,0.00,0.029,824,6,2,0.098,0,0,1,2,1.4,81215,Business,24,0.071,0,0.162,0.098
CUST_00159,34,F,Self-employed,,"500,000.00","41,666.00","25,163.00","25,163.00",0.00,0.00,0.05,780,8,3,0.168,0,0,0,12.9,11.4,150000,Home Improvement,48,0.092,0,0.3,0.168
CUST_00160,70,F,Employed,11.1,"500,000.00","41,666.00","129,863.82","75,805.00","54,058.00",0.00,0.26,690,6,4,0.505,2,0,0,31,23.6,150000,Other,60,0.108,0,0.3,0.505
CUST_00161,30,M,Employed,4.4,"500,000.00","41,666.00","36,190.00","36,190.00",0.00,0.00,0.072,730,5,4,0.241,0,0,1,12,9.8,150000,Auto,36,0.101,0,0.3,0.241
CUST_00162,70,M,Employed,8.3,"500,000.00","41,666.00","334,000.44","6,484.00","327,516.00",0.00,0.668,712,4,1,0.043,1,0,2,31.9,23.8,89571,Home Improvement,60,0.092,1,0.179,0.043
CUST_00163,30,F,Employed,9.4,"500,000.00","41,666.00","118,333.32","21,218.00","97,115.00",0.00,0.237,840,6,4,0.141,1,0,2,12,8.2,150000,Debt Consolidation,60,0.082,0,0.3,0.141
CUST_00164,34,M,Self-employed,1.7,"500,000.00","41,666.00","219,161.70","8,988.00","193,224.00","16,949.00",0.438,850,5,0,0.06,0,0,1,8.5,7.5,58429,Home Improvement,60,0.062,0,0.117,0.06
CUST_00165,54,F,Employed,11,"500,000.00","41,666.00","308,336.96","44,579.00","263,757.00",0.00,0.617,784,7,4,0.297,1,0,4,26.2,19.1,150000,Education,12,0.092,0,0.3,0.297
CUST_00166,48,F,Part-time,0,"500,000.00","41,666.00","9,998.00","9,998.00",0.00,0.00,0.02,,10,2,0.067,0,0,1,30,18,150000,Business,72,0.081,0,0.3,0.067
CUST_00167,41,M,Employed,3.1,"500,000.00",,"407,191.08","10,664.00","389,597.00","6,929.00",0.814,778,7,3,0.071,1,0,0,23,15.5,51007,Business,72,0.073,0,0.102,0.071
CUST_00168,70,F,Retired,3.4,"500,000.00","41,666.00","40,076.00","40,076.00",0.00,0.00,0.08,808,8,3,0.267,0,0,0,37.5,27.7,150000,Medical,12,0.087,0,0.3,0.267
CUST_00169,32,F,Employed,9.8,"500,000.00","41,666.00","421,424.51","21,490.00","399,934.00",0.00,0.843,850,4,7,,0,0,0,12,9.2,148130,Debt Consolidation,36,0.08,0,0.296,0.143
CUST_00170,45,M,Self-employed,9.1,"500,000.00","41,666.00","379,926.09","25,436.00","354,490.00",0.00,0.76,716,7,5,0.17,0,0,0,23.6,15.8,150000,Other,24,0.104,0,0.3,0.17
CUST_00171,57,M,Self-employed,30.5,"500,000.00","41,666.00","14,654.00","14,654.00",0.00,0.00,0.029,734,7,4,0.098,0,0,1,23.2,15.2,150000,Business,24,0.1,0,0.3,0.098
CUST_00172,51,F,Employed,0,"500,000.00","41,666.00","256,040.40","8,323.00","238,165.00","9,551.00",0.512,840,6,5,0.055,0,0,1,28.7,25.7,98497,Other,48,0.071,0,0.197,0.055
CUST_00173,38,F,Employed,3.7,"500,000.00","41,666.00","154,826.28","42,242.00","96,365.00","16,218.00",0.31,784,8,4,0.282,0,0,0,13.4,9.6,150000,Medical,60,0.092,0,0.3,0.282
CUST_00174,39,M,Employed,1.1,"500,000.00","41,666.00","245,253.91","68,867.00","176,386.00",0.00,0.491,813,9,3,0.459,1,0,0,16.3,10,150000,Home Improvement,72,0.087,0,0.3,0.459
CUST_00175,62,M,Retired,5.3,"500,000.00","41,666.00","28,779.61","6,866.00",0.00,"21,913.00",0.058,850,8,4,0.046,0,0,0,26.9,17,150000,Debt Consolidation,60,0.08,0,0.3,0.046
CUST_00176,63,F,Retired,2.7,"500,000.00","41,666.00","32,303.00","32,303.00",0.00,0.00,0.065,730,7,3,0.215,1,0,0,26.3,15.3,150000,Debt Consolidation,48,0.101,0,0.3,0.215
CUST_00177,52,F,Employed,6.4,"500,000.00",,"361,358.35","8,499.00","352,859.00",0.00,0.723,717,6,2,0.057,0,1,1,34,21.9,150000,Business,36,0.103,1,0.3,0.057
CUST_00178,36,M,Self-employed,,"500,000.00","41,666.00","21,066.80","13,915.00",0.00,"7,151.00",0.042,850,5,6,0.093,0,0,1,13.6,12,150000,Business,60,0.08,0,0.3,0.093
CUST_00179,39,F,Employed,0.9,"500,000.00","41,666.00","75,007.13","40,919.00",0.00,"34,088.00",0.15,825,8,2,,0,0,0,14.8,7.8,98938,Business,36,0.074,0,0.198,0.273
CUST_00180,47,M,Part-time,,"500,000.00","41,666.00","16,221.98","5,588.00",0.00,"10,633.00",0.032,850,7,3,,0,0,1,25.1,21.4,105208,Debt Consolidation,36,0.071,1,0.21,0.037
CUST_00181,49,M,Employed,2.8,"500,000.00","41,666.00","479,187.55","77,266.00","384,942.00","16,979.00",0.958,850,7,0,0.515,0,0,1,21.4,16.9,150000,Debt Consolidation,48,0.08,0,0.3,0.515
CUST_00182,56,F,Employed,0,"500,000.00","41,666.00","52,722.62","37,835.00",0.00,"14,887.00",0.105,850,7,3,0.252,0,0,0,23.5,13.4,150000,Home Improvement,24,0.08,0,0.3,0.252
CUST_00183,44,M,Employed,10.1,"500,000.00","41,666.00","332,600.28","52,522.00","280,078.00",0.00,0.665,572,5,4,0.35,0,0,1,18.2,13.4,150000,Business,36,0.129,1,0.3,0.35
CUST_00184,61,F,Retired,11.5,"500,000.00",,"31,665.00","31,665.00",0.00,0.00,0.063,850,4,3,0.211,1,0,2,43,29.2,150000,Home Improvement,24,0.08,0,0.3,0.211
CUST_00185,61,M,Retired,4.2,"500,000.00","41,666.00","99,510.36","61,797.00",0.00,"37,713.00",0.199,712,8,0,0.412,1,0,1,24.3,16.1,116537,Business,24,0.098,0,0.233,0.412
CUST_00186,70,F,Retired,11,"500,000.00","41,666.00","109,287.83","84,788.00",0.00,"24,499.00",0.219,850,4,4,0.565,0,0,1,33.3,29.1,46572,Debt Consolidation,60,0.059,0,0.093,0.565
CUST_00187,47,M,Employed,1.8,"500,000.00","41,666.00","354,059.92","11,647.00","332,067.00","10,345.00",0.708,720,12,3,,0,0,1,25.8,14.1,71906,Home Improvement,12,0.087,0,0.144,0.078
CUST_00188,52,M,Employed,6.4,"500,000.00","41,666.00","78,877.00","78,877.00",0.00,0.00,0.158,743,8,7,0.526,1,0,0,21.4,12.2,150000,Business,48,0.099,0,0.3,0.526
CUST_00189,45,F,Employed,12.8,"500,000.00","41,666.00","399,112.87","58,735.00","329,575.00","10,802.00",0.798,850,6,1,0.392,1,0,4,27,14.8,150000,Business,24,0.08,1,0.3,0.392
CUST_00190,36,F,Employed,2.8,"500,000.00","41,666.00","401,066.15","14,109.00","386,957.00",0.00,0.802,,6,1,0.094,0,0,1,18,15.3,150000,Business,12,0.089,0,0.3,0.094
CUST_00191,70,F,Retired,1.2,"500,000.00","41,666.00","37,527.00","37,527.00",0.00,0.00,0.075,800,6,4,0.25,2,0,2,32.1,28.7,150000,Other,48,0.089,1,0.3,0.25
CUST_00192,68,F,Retired,18.8,"500,000.00","41,666.00","89,356.64","49,403.00",0.00,"39,953.00",0.179,685,10,5,0.329,0,0,1,27.6,14.1,150000,Home Improvement,48,0.109,0,0.3,0.329
CUST_00193,61,F,Retired,1.6,"500,000.00","41,666.00","25,180.09","3,197.00",0.00,"21,983.00",0.05,791,6,2,0.021,1,0,2,29.7,15.7,150000,Business,36,0.09,0,0.3,0.021
CUST_00194,47,F,Employed,,"500,000.00","41,666.00","340,202.48","7,127.00","333,075.00",0.00,0.68,850,8,1,0.048,0,0,1,14.3,7.5,150000,Business,36,0.08,0,0.3,0.048
CUST_00195,35,F,Employed,2.4,"500,000.00","41,666.00","228,588.12","51,408.00","177,180.00",0.00,0.457,850,10,1,0.343,2,1,0,17,10.5,104859,Other,72,0.071,0,0.21,0.343
CUST_00196,64,F,Employed,3.8,"500,000.00","41,666.00","231,014.49","14,138.00","216,876.00",0.00,0.462,724,5,3,0.094,0,0,0,23.4,12.1,150000,Business,60,0.102,0,0.3,0.094
CUST_00197,45,F,Part-time,0,"500,000.00","41,666.00","16,768.00","16,768.00",0.00,0.00,0.034,811,3,2,0.112,0,0,0,14.8,12.5,93114,Medical,72,0.076,0,0.186,0.112
CUST_00198,54,F,Employed,0,"500,000.00","41,666.00","26,970.00","26,970.00",0.00,0.00,0.054,784,12,6,0.18,0,0,1,22,15.7,108381,Business,36,0.083,0,0.217,0.18
CUST_00199,39,M,Employed,4.6,"500,000.00","41,666.00","50,136.09","24,977.00",0.00,"25,159.00",0.1,772,10,2,0.167,0,1,1,12.3,8.7,72091,Debt Consolidation,48,0.078,0,0.144,0.167
CUST_00200,51,F,Employed,5.3,"500,000.00","41,666.00","200,433.40","64,809.00","135,624.00",0.00,0.401,682,4,4,0.432,0,1,1,26.2,13.5,107080,Medical,48,0.101,0,0.214,0.432
CUST_00201,40,M,Employed,5.4,"500,000.00","41,666.00","81,489.98","50,881.00",0.00,"30,608.00",0.163,809,6,1,0.339,0,0,3,10.9,6.7,146067,Debt Consolidation,36,0.086,0,0.292,0.339
CUST_00202,40,M,Employed,1.8,"500,000.00","41,666.00","31,378.00","31,378.00",0.00,0.00,0.063,,8,1,0.209,0,0,1,18,10.3,121181,Home Improvement,12,0.087,0,0.242,0.209
CUST_00203,51,M,Employed,0,"500,000.00","41,666.00","148,084.43","15,308.00","104,570.00","28,205.00",0.296,757,10,6,0.102,1,0,0,17.7,13.1,150000,Business,48,0.096,0,0.3,0.102
CUST_00204,30,F,Self-employed,2.5,"500,000.00","41,666.00","3,505.00","3,505.00",0.00,0.00,0.007,850,4,6,0.023,0,0,0,12,10,150000,Other,48,0.08,0,0.3,0.023
CUST_00205,30,F,Self-employed,5.1,"500,000.00","41,666.00","12,715.00","12,715.00",0.00,0.00,0.025,670,4,3,0.085,0,0,0,12,8.7,19644,Education,36,0.086,0,0.039,0.085
CUST_00206,37,F,Part-time,0,"500,000.00","41,666.00","60,297.02","52,325.00",0.00,"7,972.00",0.121,821,7,3,0.349,0,0,2,16.4,12.3,150000,Home Improvement,12,0.085,0,0.3,0.349
CUST_00207,44,M,Employed,6.3,"500,000.00","41,666.00","229,454.77","55,869.00","173,585.00",0.00,0.459,816,9,4,0.372,0,0,2,20.2,14,100878,Other,72,0.076,0,0.202,0.372
CUST_00208,62,M,Retired,7.2,"500,000.00","41,666.00","45,087.00","45,087.00",0.00,0.00,0.09,631,6,0,0.301,0,0,0,27.6,16.5,92367,Home Improvement,36,0.107,0,0.185,0.301
CUST_00209,44,F,Employed,,"500,000.00","41,666.00","294,604.41","9,025.00","285,579.00",0.00,0.589,850,7,4,0.06,0,0,2,16.3,8.4,150000,Medical,48,0.08,0,0.3,0.06
CUST_00210,47,M,Employed,1.1,"500,000.00","41,666.00","296,262.56","38,398.00","257,864.00",0.00,0.593,820,9,6,,1,0,3,19.2,10.5,69271,Business,36,0.069,0,0.139,0.256
CUST_00211,43,M,Part-time,0,"500,000.00","41,666.00","26,452.00","26,452.00",0.00,0.00,0.053,743,6,2,0.176,2,0,4,18.5,10.6,150000,Debt Consolidation,60,0.099,0,0.3,0.176
CUST_00212,52,M,Employed,9,"500,000.00","41,666.00","32,612.53","19,387.00",0.00,"13,225.00",0.065,794,9,8,0.129,1,0,2,18.6,15.9,150000,Auto,36,0.09,0,0.3,0.129
CUST_00213,36,F,Employed,,"500,000.00","41,666.00","5,267.00","5,267.00",0.00,0.00,0.011,850,5,3,0.035,0,0,1,18,11.5,137470,Business,12,0.077,0,0.275,0.035
CUST_00214,45,M,Employed,0,"500,000.00","41,666.00","346,071.90","9,321.00","313,232.00","23,517.00",0.692,832,7,1,0.062,1,0,3,25.4,15,150000,Business,60,0.083,0,0.3,0.062
CUST_00215,53,M,Employed,2.5,"500,000.00","41,666.00","412,078.05","48,998.00","363,080.00",0.00,0.824,848,6,5,0.327,1,0,0,34.6,31,133547,Business,24,0.077,0,0.267,0.327
CUST_00216,50,F,Employed,9.8,"500,000.00","41,666.00","95,507.26","27,794.00","67,713.00",0.00,0.191,819,7,1,0.185,0,0,2,32,23.6,150000,Auto,60,0.085,0,0.3,0.185
CUST_00217,47,M,Employed,0.7,"500,000.00","41,666.00","220,408.67","83,130.00","137,278.00",0.00,0.441,790,9,5,0.554,1,0,2,21.2,13.2,137073,Home Improvement,48,0.088,1,0.274,0.554
CUST_00218,47,F,Employed,3.5,"500,000.00","41,666.00","76,547.00","76,547.00",0.00,0.00,0.153,764,6,4,0.51,1,0,0,16.3,9.3,150000,Auto,36,0.095,1,0.3,0.51
CUST_00219,55,M,Part-time,0,"500,000.00","41,666.00","34,661.00","34,661.00",0.00,0.00,0.069,799,8,3,0.231,0,0,1,35.4,25.2,150000,Business,36,0.089,0,0.3,0.231
CUST_00220,70,M,Retired,8.1,"500,000.00","41,666.00","46,367.00","46,367.00",0.00,0.00,0.093,720,7,2,0.309,0,0,2,48.7,33.9,86292,Business,72,0.09,0,0.173,0.309
CUST_00221,37,F,Employed,9.2,"500,000.00","41,666.00","9,001.00","9,001.00",0.00,0.00,0.018,769,7,5,0.06,2,0,2,12.5,7,150000,Education,48,0.094,0,0.3,0.06
CUST_00222,70,F,Retired,4,"500,000.00","41,666.00","18,438.00","18,438.00",0.00,0.00,0.037,850,7,3,0.123,0,0,0,32.8,18.3,142871,Other,60,0.079,0,0.286,0.123
CUST_00223,36,F,Unemployed,0,"500,000.00","41,666.00","66,756.07","43,134.00",0.00,"23,622.00",0.134,725,3,3,0.288,0,0,0,14.4,10.9,39144,Other,48,0.08,0,0.078,0.288
CUST_00224,25,F,Employed,3.8,"500,000.00","41,666.00","54,333.00","54,333.00",0.00,0.00,0.109,749,4,1,0.362,0,0,3,7,4,150000,Business,12,0.098,0,0.3,0.362
CUST_00225,39,M,Part-time,0,"500,000.00","41,666.00","80,607.16","61,765.00",0.00,"18,842.00",0.161,850,9,0,0.412,0,0,1,12.5,6.7,150000,Other,36,0.08,0,0.3,0.412
CUST_00226,52,M,Employed,0,"500,000.00","41,666.00","392,069.13","68,897.00","323,172.00",0.00,0.784,804,5,4,0.459,0,0,4,28.5,18.8,130132,Home Improvement,48,0.084,1,0.26,0.459
CUST_00227,70,M,Retired,1.7,"500,000.00","41,666.00","20,064.00","20,064.00",0.00,0.00,0.04,850,15,3,,0,1,2,27,20.9,150000,Home Improvement,36,0.08,1,0.3,0.134
CUST_00228,35,F,Employed,4.3,"500,000.00","41,666.00","393,402.44","20,329.00","373,073.00",0.00,0.787,850,4,6,0.136,0,0,0,14.7,8.8,37671,Home Improvement,60,0.058,0,0.075,0.136
CUST_00229,55,F,Part-time,0,"500,000.00","41,666.00","2,982.00","2,982.00",0.00,0.00,0.006,784,7,5,0.02,1,0,0,31.1,16.3,110621,Business,36,0.084,0,0.221,0.02
CUST_00230,31,F,Employed,,"500,000.00","41,666.00","47,466.00","47,466.00",0.00,0.00,0.095,785,7,3,0.316,1,0,1,12.5,6.9,150000,Debt Consolidation,48,0.091,1,0.3,0.316
CUST_00231,70,M,Retired,5,"500,000.00","41,666.00","86,614.75","56,386.00",0.00,"30,228.00",0.173,850,7,2,0.376,0,0,1,31.5,22.2,150000,Business,48,0.08,1,0.3,0.376
CUST_00232,69,F,Retired,4.9,"500,000.00","41,666.00","20,294.00","20,294.00",0.00,0.00,0.041,850,6,2,0.135,0,0,2,29.3,21.3,150000,Debt Consolidation,36,0.08,0,0.3,0.135
CUST_00233,40,F,Employed,7.8,"500,000.00","41,666.00","23,756.00","23,756.00",0.00,0.00,0.048,767,8,1,0.158,1,0,0,22,13.5,79610,Debt Consolidation,60,0.081,0,0.159,0.158
CUST_00234,28,F,Employed,0,"500,000.00","41,666.00","403,889.32","26,198.00","377,691.00",0.00,0.808,653,8,4,0.175,1,0,3,4.6,4.1,50951,Education,12,0.095,1,0.102,0.175
CUST_00235,70,F,Employed,0.6,"500,000.00","41,666.00","58,768.00","58,768.00",0.00,0.00,0.118,822,5,0,0.392,0,0,2,29.5,20,51198,Medical,48,0.065,0,0.102,0.392
CUST_00236,45,F,Part-time,0,"500,000.00","41,666.00","30,021.00","30,021.00",0.00,0.00,0.06,,10,4,0.2,1,0,0,25.7,20.5,150000,Business,72,0.082,0,0.3,0.2
CUST_00237,70,M,Self-employed,3.2,"500,000.00","41,666.00","180,156.49","65,456.00","114,700.00",0.00,0.36,850,5,6,0.436,0,0,3,41.5,21.6,150000,Business,36,0.08,0,0.3,0.436
CUST_00238,47,M,Employed,3.7,"500,000.00","41,666.00","71,022.34","54,864.00",0.00,"16,158.00",0.142,850,7,5,0.366,0,0,2,14.5,11.5,150000,Other,36,0.08,0,0.3,0.366
CUST_00239,48,M,Employed,3.9,"500,000.00","41,666.00","156,720.99","71,046.00","85,674.00",0.00,0.313,850,8,3,0.474,0,0,1,22.1,19.7,150000,Home Improvement,72,0.08,0,0.3,0.474
CUST_00240,40,M,Employed,,"500,000.00","41,666.00","19,652.00","19,652.00",0.00,0.00,0.039,850,5,1,0.131,1,0,1,13.9,10.8,49892,Business,48,0.06,0,0.1,0.131
CUST_00241,57,M,Employed,7.7,"500,000.00","41,666.00","445,734.67","69,711.00","376,023.00",0.00,0.891,800,4,4,0.465,0,0,0,21.4,19.1,150000,Debt Consolidation,36,0.089,0,0.3,0.465
CUST_00242,49,M,Unemployed,,"500,000.00",,"34,715.00","34,715.00",0.00,0.00,0.069,816,6,4,0.231,0,0,1,31,26.2,42649,Home Improvement,36,0.065,0,0.085,0.231
CUST_00243,55,M,Employed,9.2,"500,000.00","41,666.00","27,444.00","27,444.00",0.00,0.00,0.055,,3,9,0.183,0,0,0,23.8,16.6,83300,Home Improvement,12,0.071,0,0.167,0.183
CUST_00244,29,F,Unemployed,0,"500,000.00","41,666.00","115,440.00","115,440.00",0.00,0.00,0.231,,2,4,0.77,1,0,4,7.9,5.6,150000,Home Improvement,24,0.113,1,0.3,0.77
CUST_00245,70,F,Employed,7.7,"500,000.00","41,666.00","33,606.00","33,606.00",0.00,0.00,0.067,776,7,1,0.224,0,0,1,36.8,29.7,150000,Debt Consolidation,48,0.093,0,0.3,0.224
CUST_00246,70,F,Retired,0.7,"500,000.00","41,666.00","55,887.84","37,204.00",0.00,"18,683.00",0.112,799,8,1,0.248,0,0,2,29.1,18.3,150000,Other,36,0.089,0,0.3,0.248
CUST_00247,49,M,Employed,5.5,"500,000.00",,"126,404.05","14,182.00","73,248.00","38,973.00",0.253,815,9,1,,1,0,0,27.9,21.1,150000,Business,72,0.086,0,0.3,0.095
CUST_00248,70,M,Retired,2,"500,000.00",,"9,009.00","9,009.00",0.00,0.00,0.018,803,7,1,0.06,0,0,1,32.9,19.7,132752,Other,24,0.085,0,0.266,0.06
CUST_00249,70,M,Retired,4.1,"500,000.00",,"72,118.00","72,118.00",0.00,0.00,0.144,778,7,3,0.481,1,0,1,26.9,20.7,123357,Education,12,0.087,1,0.247,0.481
CUST_00250,58,F,Employed,1.7,"500,000.00",,"15,225.00","15,225.00",0.00,0.00,0.03,850,7,5,,0,0,0,28.6,17.3,46660,Debt Consolidation,60,0.059,0,0.093,0.101
CUST_00251,70,F,Self-employed,15.4,"500,000.00","41,666.00","353,474.71","65,337.00","281,729.00","6,408.00",0.707,794,8,3,0.436,2,0,2,39.8,34.4,150000,Business,24,0.09,0,0.3,0.436
CUST_00252,66,M,Retired,3.9,"500,000.00","41,666.00","31,573.00","31,573.00",0.00,0.00,0.063,,6,2,0.21,0,0,2,27.4,15,150000,Home Improvement,60,0.08,0,0.3,0.21
CUST_00253,27,F,Self-employed,4.7,"500,000.00",,"62,565.16","45,177.00",0.00,"17,388.00",0.125,799,5,4,0.301,0,0,1,5.1,3.6,107528,Home Improvement,36,0.081,0,0.215,0.301
CUST_00254,43,M,Self-employed,1.9,"500,000.00","41,666.00","217,021.83","8,245.00","189,577.00","19,199.00",0.434,800,6,2,0.055,0,0,2,15.7,13.4,150000,Education,24,0.089,0,0.3,0.055
CUST_00255,59,F,Self-employed,6.5,"500,000.00","41,666.00","195,831.11","48,323.00","147,508.00",0.00,0.392,,6,5,0.322,0,0,1,21.4,13.3,150000,Business,36,0.087,0,0.3,0.322
CUST_00256,70,M,Employed,0.4,"500,000.00","41,666.00","170,881.58","25,190.00","145,691.00",0.00,0.342,660,5,4,0.168,1,0,1,29.5,17.1,91463,Business,60,0.102,1,0.183,0.168
CUST_00257,30,M,Employed,0,"500,000.00","41,666.00","206,051.62","17,956.00","175,624.00","12,470.00",0.412,666,5,2,0.12,0,0,0,12,8.8,150000,Home Improvement,36,0.112,0,0.3,0.12
CUST_00258,28,F,Self-employed,1.7,"500,000.00","41,666.00","219,474.02","42,568.00","176,906.00",0.00,0.439,850,5,4,0.284,1,0,2,8.6,7.1,150000,Home Improvement,48,0.08,0,0.3,0.284
CUST_00259,46,F,Employed,6.2,"500,000.00","41,666.00","401,615.17","39,176.00","335,374.00","27,064.00",0.803,651,3,2,0.261,2,0,2,13.6,6.9,150000,Home Improvement,36,0.115,0,0.3,0.261
CUST_00260,25,F,Employed,1.1,"500,000.00","41,666.00","267,961.57","31,870.00","236,091.00",0.00,0.536,747,5,4,0.212,0,0,1,3.9,2.7,150000,Home Improvement,72,0.098,1,0.3,0.212
CUST_00261,45,F,Employed,,"500,000.00","41,666.00","423,872.97","44,342.00","379,530.00",0.00,0.848,742,9,3,0.296,0,0,1,17.4,14.3,143173,Home Improvement,24,0.098,0,0.286,0.296
